Timestamp(ms),Current(uA),D0-D7
12670,27.685,00000000
12680,27.535,00000000
12690,27.709,00000000
12700,27.832,00000000
12710,27.935,00000000
12720,28.001,00000000
12730,27.986,00000000
12740,28.039,00000000
12750,28.037,00000000
12760,27.852,00000000
12770,27.874,00000000
12780,27.798,00000000
12790,27.590,00000000
12800,27.562,00000000
12810,27.249,00000000
12820,27.088,00000000
12830,27.259,00000000
12840,27.351,00000000
12850,27.755,00000000
12860,27.758,00000000
12870,27.765,00000000
12880,27.610,00000000
12890,27.740,00000000
12900,27.773,00000000
12910,27.851,00000000
12920,28.003,00000000
12930,28.068,00000000
12940,28.092,00000000
12950,28.073,00000000
12960,27.896,00000000
12970,27.811,00000000
12980,27.838,00000000
12990,27.610,00000000
13000,27.292,00000000
13010,27.089,00000000
13020,27.119,00000000
13030,27.397,00000000
13040,27.616,00000000
13050,27.720,00000000
13060,27.690,00000000
13070,27.688,00000000
13080,28.014,00000000
13090,27.969,00000000
13100,27.825,00000000
13110,27.802,00000000
13120,28.087,00000000
13130,28.192,00000000
13140,28.002,00000000
13150,27.846,00000000
13160,27.876,00000000
13170,27.767,00000000
13180,27.369,00000000
13190,27.203,00000000
13200,27.338,00000000
13210,27.263,00000000
13220,27.438,00000000
13230,27.403,00000000
13240,27.680,00000000
13250,27.722,00000000
13260,27.627,00000000
13270,27.728,00000000
13280,27.957,00000000
13290,28.078,00000000
13300,28.036,00000000
13310,27.919,00000000
13320,28.088,00000000
13330,28.087,00000000
13340,27.980,00000000
13350,27.621,00000000
13360,27.598,00000000
13370,27.664,00000000
13380,27.512,00000000
13390,27.218,00000000
13400,27.067,00000000
13410,27.242,00000000
13420,27.482,00000000
13430,27.735,00000000
13440,27.603,00000000
13450,27.846,00000000
13460,27.915,00000000
13470,27.854,00000000
13480,27.891,00000000
13490,27.903,00000000
13500,28.033,00000000
13510,28.113,00000000
13520,28.113,00000000
13530,27.898,00000000
13540,27.887,00000000
13550,27.880,00000000
13560,27.576,00000000
13570,27.206,00000000
13580,27.057,00000000
13590,27.182,00000000
13600,27.438,00000000
13610,27.411,00000000
13620,27.397,00000000
13630,27.803,00000000
13640,27.921,00000000
13650,27.914,00000000
13660,27.744,00000000
13670,27.880,00000000
13680,28.033,00000000
13690,28.202,00000000
13700,27.956,00000000
13710,28.093,00000000
13720,28.165,00000000
13730,28.019,00000000
13740,27.821,00000000
13750,27.499,00000000
13760,27.451,00000000
13770,27.115,00000000
13780,27.153,00000000
13790,27.285,00000000
13800,27.441,00000000
13810,27.469,00000000
13820,27.569,00000000
13830,27.626,00000000
13840,27.756,00000000
13850,27.961,00000000
13860,28.174,00000000
13870,28.055,00000000
13880,27.936,00000000
13890,28.122,00000000
13900,28.070,00000000
13910,27.848,00000000
13920,27.850,00000000
13930,27.932,00000000
13940,27.758,00000000
13950,27.593,00000000
13960,27.124,00000000
13970,27.177,00000000
13980,27.387,00000000
13990,27.421,00000000
14000,27.445,00000000
14010,27.731,00000000
14020,27.788,00000000
14030,27.661,00000000
14040,27.628,00000000
14050,27.806,00000000
14060,28.107,00000000
14070,27.943,00000000
14080,28.096,00000000
14090,27.945,00000000
14100,28.138,00000000
14110,28.021,00000000
14120,27.740,00000000
14130,27.583,00000000
14140,27.582,00000000
14150,27.223,00000000
14160,27.086,00000000
14170,27.315,00000000
14180,27.552,00000000
14190,27.511,00000000
14200,27.494,00000000
14210,27.573,00000000
14220,27.628,00000000
14230,27.983,00000000
14240,28.033,00000000
14250,27.865,00000000
14260,28.033,00000000
14270,28.144,00000000
14280,27.981,00000000
14290,27.907,00000000
14300,27.919,00000000
14310,27.795,00000000
14320,27.656,00000000
14330,27.571,00000000
14340,27.212,00000000
14350,27.118,00000000
14360,27.191,00000000
14370,27.409,00000000
14380,27.688,00000000
14390,27.657,00000000
14400,27.505,00000000
14410,27.590,00000000
14420,27.720,00000000
14430,28.032,00000000
14440,28.069,00000000
14450,28.128,00000000
14460,27.952,00000000
14470,27.992,00000000
14480,28.088,00000000
14490,27.878,00000000
14500,27.811,00000000
14510,27.731,00000000
14520,27.676,00000000
14530,27.341,00000000
14540,27.124,00000000
14550,27.130,00000000
14560,27.374,00000000
14570,27.548,00000000
14580,27.628,00000000
14590,27.568,00000000
14600,27.808,00000000
14610,27.889,00000000
14620,27.867,00000000
14630,27.973,00000000
14640,27.845,00000000
14650,27.920,00000000
14660,28.158,00000000
14670,28.047,00000000
14680,27.917,00000000
14690,27.932,00000000
14700,27.695,00000000
14710,27.687,00000000
14720,27.494,00000000
14730,27.278,00000000
14740,27.092,00000000
14750,27.445,00000000
14760,27.547,00000000
14770,27.684,00000000
14780,27.560,00000000
14790,27.785,00000000
14800,27.957,00000000
14810,27.767,00000000
14820,27.727,00000000
14830,27.943,00000000
14840,28.106,00000000
14850,28.097,00000000
14860,27.850,00000000
14870,27.978,00000000
14880,27.852,00000000
14890,27.922,00000000
14900,27.681,00000000
14910,27.249,00000000
14920,27.039,00000000
14930,27.204,00000000
14940,27.457,00000000
14950,27.526,00000000
14960,27.624,00000000
14970,27.502,00000000
14980,27.698,00000000
14990,27.964,00000000
15000,28.048,00000000
15010,27.835,00000000
15020,28.073,00000000
15030,28.138,00000000
15040,27.923,00000000
15050,28.002,00000000
15060,27.874,00000000
15070,27.941,00000000
15080,27.881,00000000
15090,27.519,00000000
15100,27.185,00000000
15110,27.202,00000000
15120,27.336,00000000
15130,27.397,00000000
15140,27.308,00000000
15150,27.351,00000000
15160,27.607,00000000
15170,27.950,00000000
15180,27.921,00000000
15190,27.759,00000000
15200,28.035,00000000
15210,28.111,00000000
15220,28.051,00000000
15230,27.893,00000000
15240,27.829,00000000
15250,28.002,00000000
15260,27.843,00000000
15270,27.600,00000000
15280,27.614,00000000
15290,27.422,00000000
15300,27.184,00000000
15310,27.142,00000000
15320,27.346,00000000
15330,27.417,00000000
15340,27.659,00000000
15350,27.842,00000000
15360,27.705,00000000
15370,27.942,00000000
15380,28.092,00000000
15390,28.091,00000000
15400,27.868,00000000
15410,27.946,00000000
15420,28.042,00000000
15430,28.102,00000000
15440,27.849,00000000
15450,27.683,00000000
15460,27.684,00000000
15470,27.602,00000000
15480,27.040,00000000
15490,27.268,00000000
15500,27.464,00000000
15510,27.518,00000000
15520,27.505,00000000
15530,27.581,00000000
15540,27.934,00000000
15550,27.964,00000000
15560,27.947,00000000
15570,27.898,00000000
15580,28.048,00000000
15590,28.227,00000000
15600,28.001,00000000
15610,27.888,00000000
15620,27.852,00000000
15630,27.925,00000000
15640,27.508,00000000
15650,27.293,00000000
15660,27.147,00000000
15670,27.106,00000000
15680,27.303,00000000
15690,27.594,00000000
15700,27.676,00000000
15710,27.392,00000000
15720,27.572,00000000
15730,27.817,00000000
15740,27.989,00000000
15750,27.938,00000000
15760,28.061,00000000
15770,28.031,00000000
15780,27.942,00000000
15790,28.217,00000000
15800,27.865,00000000
15810,27.845,00000000
15820,27.640,00000000
15830,27.588,00000000
15840,27.453,00000000
15850,27.301,00000000
15860,27.313,00000000
15870,27.458,00000000
15880,27.675,00000000
15890,27.700,00000000
15900,27.660,00000000
15910,27.830,00000000
15920,27.834,00000000
15930,27.742,00000000
15940,27.864,00000000
15950,27.920,00000000
15960,27.928,00000000
15970,28.094,00000000
15980,28.137,00000000
15990,27.804,00000000
16000,27.779,00000000
16010,27.691,00000000
16020,27.387,00000000
16030,27.124,00000000
16040,27.232,00000000
16050,27.262,00000000
16060,27.519,00000000
16070,27.653,00000000
16080,27.583,00000000
16090,27.808,00000000
16100,27.961,00000000
16110,28.040,00000000
16120,28.023,00000000
16130,27.940,00000000
16140,28.167,00000000
16150,28.149,00000000
16160,27.926,00000000
16170,27.831,00000000
16180,27.948,00000000
16190,27.691,00000000
16200,27.248,00000000
16210,26.931,00000000
16220,27.183,00000000
16230,27.350,00000000
16240,27.408,00000000
16250,27.543,00000000
16260,27.512,00000000
16270,27.738,00000000
16280,28.025,00000000
16290,27.901,00000000
16300,27.980,00000000
16310,27.926,00000000
16320,27.883,00000000
16330,28.136,00000000
16340,28.079,00000000
16350,27.869,00000000
16360,27.704,00000000
16370,27.834,00000000
16380,27.612,00000000
16390,27.434,00000000
16400,27.031,00000000
16410,27.180,00000000
16420,27.463,00000000
16430,27.403,00000000
16440,27.571,00000000
16450,27.740,00000000
16460,27.813,00000000
16470,27.767,00000000
16480,27.899,00000000
16490,27.813,00000000
16500,27.972,00000000
16510,28.114,00000000
16520,28.023,00000000
16530,27.901,00000000
16540,27.789,00000000
16550,27.829,00000000
16560,27.692,00000000
16570,27.480,00000000
16580,27.052,00000000
16590,27.140,00000000
16600,27.488,00000000
16610,27.543,00000000
16620,27.433,00000000
16630,27.720,00000000
16640,27.912,00000000
16650,27.938,00000000
16660,27.743,00000000
16670,27.791,00000000
16680,27.979,00000000
16690,27.926,00000000
16700,28.043,00000000
16710,27.917,00000000
16720,27.872,00000000
16730,28.044,00000000
16740,27.820,00000000
16750,27.625,00000000
16760,27.270,00000000
16770,26.986,00000000
16780,27.203,00000000
16790,27.445,00000000
16800,27.537,00000000
16810,27.413,00000000
16820,27.717,00000000
16830,27.862,00000000
16840,27.891,00000000
16850,27.798,00000000
16860,27.965,00000000
16870,28.045,00000000
16880,28.118,00000000
16890,28.015,00000000
16900,27.922,00000000
16910,28.047,00000000
16920,27.916,00000000
16930,27.636,00000000
16940,27.724,00000000
16950,27.514,00000000
16960,27.140,00000000
16970,27.190,00000000
16980,27.136,00000000
16990,27.363,00000000
17000,27.685,00000000
17010,27.598,00000000
17020,27.703,00000000
17030,27.672,00000000
17040,27.863,00000000
17050,28.031,00000000
17060,27.902,00000000
17070,27.973,00000000
17080,28.180,00000000
17090,28.035,00000000
17100,28.032,00000000
17110,27.773,00000000
17120,27.859,00000000
17130,27.837,00000000
17140,27.480,00000000
17150,27.111,00000000
17160,27.045,00000000
17170,27.401,00000000
17180,27.531,00000000
17190,27.543,00000000
17200,27.594,00000000
17210,27.524,00000000
17220,27.834,00000000
17230,27.934,00000000
17240,27.855,00000000
17250,27.947,00000000
17260,28.233,00000000
17270,27.929,00000000
17280,27.903,00000000
17290,27.912,00000000
17300,27.843,00000000
17310,27.701,00000000
17320,27.744,00000000
17330,27.533,00000000
17340,27.107,00000000
17350,27.263,00000000
17360,27.412,00000000
17370,27.345,00000000
17380,27.425,00000000
17390,27.620,00000000
17400,27.920,00000000
17410,27.702,00000000
17420,27.733,00000000
17430,27.874,00000000
17440,28.184,00000000
17450,28.170,00000000
17460,28.089,00000000
17470,27.937,00000000
17480,28.072,00000000
17490,27.985,00000000
17500,27.778,00000000
17510,27.413,00000000
17520,27.415,00000000
17530,27.064,00000000
17540,27.310,00000000
17550,27.406,00000000
17560,27.311,00000000
17570,27.452,00000000
17580,27.592,00000000
17590,27.799,00000000
17600,27.713,00000000
17610,27.968,00000000
17620,28.177,00000000
17630,28.130,00000000
17640,28.049,00000000
17650,27.920,00000000
17660,28.003,00000000
17670,28.015,00000000
17680,27.939,00000000
17690,27.449,00000000
17700,27.415,00000000
17710,27.423,00000000
17720,27.139,00000000
17730,27.259,00000000
17740,27.209,00000000
17750,27.494,00000000
17760,27.660,00000000
17770,27.752,00000000
17780,27.616,00000000
17790,27.806,00000000
17800,27.974,00000000
17810,27.911,00000000
17820,27.862,00000000
17830,28.020,00000000
17840,28.083,00000000
17850,28.076,00000000
17860,27.937,00000000
17870,27.710,00000000
17880,27.842,00000000
17890,27.699,00000000
17900,27.314,00000000
17910,27.117,00000000
17920,27.376,00000000
17930,27.359,00000000
17940,27.480,00000000
17950,27.436,00000000
17960,27.550,00000000
17970,27.727,00000000
17980,27.913,00000000
17990,28.194,00000000
18000,27.936,00000000
18010,28.064,00000000
18020,28.179,00000000
18030,28.118,00000000
18040,28.081,00000000
18050,27.735,00000000
18060,27.630,00000000
18070,27.717,00000000
18080,27.551,00000000
18090,27.248,00000000
18100,27.114,00000000
18110,27.120,00000000
18120,27.437,00000000
18130,27.602,00000000
18140,27.590,00000000
18150,27.577,00000000
18160,27.778,00000000
18170,27.847,00000000
18180,27.940,00000000
18190,27.940,00000000
18200,27.910,00000000
18210,27.955,00000000
18220,27.908,00000000
18230,28.114,00000000
18240,28.070,00000000
18250,27.780,00000000
18260,27.726,00000000
18270,27.575,00000000
18280,27.349,00000000
18290,27.074,00000000
18300,27.187,00000000
18310,27.412,00000000
18320,27.589,00000000
18330,27.438,00000000
18340,27.616,00000000
18350,27.838,00000000
18360,27.875,00000000
18370,27.861,00000000
18380,27.906,00000000
18390,28.050,00000000
18400,28.127,00000000
18410,27.957,00000000
18420,27.879,00000000
18430,27.841,00000000
18440,27.876,00000000
18450,27.750,00000000
18460,27.420,00000000
18470,27.127,00000000
18480,27.262,00000000
18490,27.385,00000000
18500,27.379,00000000
18510,27.440,00000000
18520,27.454,00000000
18530,27.596,00000000
18540,27.866,00000000
18550,28.004,00000000
18560,27.809,00000000
18570,27.970,00000000
18580,28.075,00000000
18590,28.091,00000000
18600,28.105,00000000
18610,27.810,00000000
18620,27.831,00000000
18630,27.807,00000000
18640,27.944,00000000
18650,27.696,00000000
18660,27.149,00000000
18670,27.054,00000000
18680,27.161,00000000
18690,27.320,00000000
18700,27.543,00000000
18710,27.432,00000000
18720,27.551,00000000
18730,27.655,00000000
18740,27.905,00000000
18750,28.071,00000000
18760,28.089,00000000
18770,27.939,00000000
18780,27.929,00000000
18790,28.179,00000000
18800,28.010,00000000
18810,27.863,00000000
18820,27.932,00000000
18830,27.871,00000000
18840,27.580,00000000
18850,27.308,00000000
18860,27.042,00000000
18870,27.181,00000000
18880,27.433,00000000
18890,27.514,00000000
18900,27.614,00000000
18910,27.575,00000000
18920,27.789,00000000
18930,27.873,00000000
18940,27.803,00000000
18950,27.970,00000000
18960,27.906,00000000
18970,28.032,00000000
18980,28.137,00000000
18990,27.882,00000000
19000,27.892,00000000
19010,27.904,00000000
19020,27.809,00000000
19030,27.580,00000000
19040,27.169,00000000
19050,27.094,00000000
19060,27.319,00000000
19070,27.268,00000000
19080,27.518,00000000
19090,27.746,00000000
19100,27.720,00000000
19110,27.725,00000000
19120,27.687,00000000
19130,27.898,00000000
19140,28.048,00000000
19150,27.911,00000000
19160,28.132,00000000
19170,28.113,00000000
19180,27.957,00000000
19190,27.840,00000000
19200,27.830,00000000
19210,27.879,00000000
19220,27.695,00000000
19230,27.399,00000000
19240,27.031,00000000
19250,27.302,00000000
19260,27.351,00000000
19270,27.343,00000000
19280,27.434,00000000
19290,27.750,00000000
19300,27.819,00000000
19310,27.686,00000000
19320,27.775,00000000
19330,27.858,00000000
19340,28.072,00000000
19350,28.228,00000000
19360,28.072,00000000
19370,27.926,00000000
19380,28.037,00000000
19390,27.814,00000000
19400,27.819,00000000
19410,27.582,00000000
19420,27.593,00000000
19430,27.364,00000000
19440,27.295,00000000
19450,27.314,00000000
19460,27.401,00000000
19470,27.661,00000000
19480,27.818,00000000
19490,27.609,00000000
19500,27.820,00000000
19510,27.769,00000000
19520,27.854,00000000
19530,28.022,00000000
19540,28.132,00000000
19550,28.057,00000000
19560,27.874,00000000
19570,28.004,00000000
19580,27.991,00000000
19590,27.859,00000000
19600,27.421,00000000
19610,27.359,00000000
19620,27.294,00000000
19630,27.237,00000000
19640,27.322,00000000
19650,27.415,00000000
19660,27.604,00000000
19670,27.799,00000000
19680,27.770,00000000
19690,27.751,00000000
19700,27.826,00000000
19710,27.927,00000000
19720,28.115,00000000
19730,28.186,00000000
19740,27.912,00000000
19750,28.077,00000000
19760,28.034,00000000
19770,27.857,00000000
19780,27.614,00000000
19790,27.554,00000000
19800,27.458,00000000
19810,27.315,00000000
19820,27.208,00000000
19830,27.339,00000000
19840,27.568,00000000
19850,27.686,00000000
19860,27.594,00000000
19870,27.733,00000000
19880,27.768,00000000
19890,27.853,00000000
19900,27.954,00000000
19910,27.910,00000000
19920,27.913,00000000
19930,27.971,00000000
19940,28.084,00000000
19950,28.038,00000000
19960,27.783,00000000
19970,27.652,00000000
19980,27.446,00000000
19990,27.358,00000000
20000,27.262,00000000
20010,27.173,00000000
20020,27.366,00000000
20030,27.681,00000000
20040,27.745,00000000
20050,27.650,00000000
20060,27.705,00000000
20070,27.902,00000000
20080,28.040,00000000
20090,27.800,00000000
20100,27.906,00000000
20110,27.974,00000000
20120,28.035,00000000
20130,28.016,00000000
20140,27.925,00000000
20150,27.880,00000000
20160,27.607,00000000
20170,27.462,00000000
20180,27.175,00000000
20190,27.120,00000000
20200,27.341,00000000
20210,27.408,00000000
20220,27.391,00000000
20230,27.488,00000000
20240,27.903,00000000
20250,27.924,00000000
20260,27.841,00000000
20270,27.834,00000000
20280,28.050,00000000
20290,28.058,00000000
20300,27.989,00000000
20310,27.858,00000000
20320,28.009,00000000
20330,27.892,00000000
20340,27.754,00000000
20350,27.595,00000000
20360,27.324,00000000
20370,27.395,00000000
20380,27.300,00000000
20390,27.186,00000000
20400,27.425,00000000
20410,27.563,00000000
20420,27.578,00000000
20430,27.646,00000000
20440,27.697,00000000
20450,27.886,00000000
20460,27.881,00000000
20470,28.001,00000000
20480,28.175,00000000
20490,28.001,00000000
20500,28.106,00000000
20510,28.119,00000000
20520,28.036,00000000
20530,27.809,00000000
20540,27.559,00000000
20550,27.440,00000000
20560,27.138,00000000
20570,27.116,00000000
20580,27.224,00000000
20590,27.293,00000000
20600,27.343,00000000
20610,27.707,00000000
20620,27.711,00000000
20630,27.769,00000000
20640,27.787,00000000
20650,27.902,00000000
20660,28.061,00000000
20670,28.165,00000000
20680,27.871,00000000
20690,27.921,00000000
20700,28.110,00000000
20710,28.025,00000000
20720,27.797,00000000
20730,27.597,00000000
20740,27.392,00000000
20750,27.184,00000000
20760,27.253,00000000
20770,27.210,00000000
20780,27.342,00000000
20790,27.563,00000000
20800,27.701,00000000
20810,27.728,00000000
20820,27.603,00000000
20830,27.722,00000000
20840,28.080,00000000
20850,28.171,00000000
20860,28.053,00000000
20870,27.935,00000000
20880,28.111,00000000
20890,28.160,00000000
20900,27.918,00000000
20910,27.891,00000000
